"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews"
111506,152615,1,1,626026,4,35,109116,4,34
111506,238763,1,3,626026,4,35,71843,4,40
111550,192445,1,2,370358,3.5,125,88711,3.5,69
111660,111662,1,5,447686,4.5,54,212246,4,192
111924,265309,1,2,196923,5,32,5479,4.5,124
111924,265310,1,3,196923,5,32,416257,4,37
111966,261223,1,1,47118,4,54,814375,3.5,419
111977,183691,1,1,42588,5,41,505663,4.5,46
111993,111997,1,0,304669,4.5,98,419611,5,40
112095,141612,1,1,103162,3.5,34,81741,3.5,47
112095,287482,1,1,103162,3.5,34,46208,4,73
112261,114137,1,3,84851,5,38,39016,4.5,48
112261,114138,1,1,84851,5,38,10336,4.5,215
112261,150627,1,1,84851,5,38,264397,3.5,76
112447,315430,1,1,48615,5,70,346149,4.5,49
112608,217996,1,1,4692,4,122,402702,4.5,52
112702,371067,1,2,150154,4.5,52,85811,4.5,39
112865,300750,1,1,12238,3,73,46324,4.5,34
112938,112940,1,0,555411,5,40,297215,3.5,57
112984,176921,1,1,180028,4,1377,211728,4,32
112984,176980,1,2,180028,4,1377,245173,4,110
112984,176983,1,2,180028,4,1377,49105,4.5,37
113150,113152,1,3,453923,4,127,290877,4,47
113150,230423,1,4,453923,4,127,513314,4.5,37
113150,322947,1,6,453923,4,127,228574,4,185
113414,113415,1,3,151951,4.5,45,7709,3.5,90
113482,208813,1,0,16464,3.5,45,215769,4.5,120
113533,118214,1,1,13096,4.5,129,333383,4,89
113633,152215,1,1,204092,3.5,40,579869,4.5,48
113650,208041,1,1,43119,4,343,839803,4.5,35
113830,325620,1,0,9632,4.5,88,352825,4,51
114137,114138,1,1,39016,4.5,48,10336,4.5,215
114186,149699,1,1,55188,3.5,38,484635,4,430
114250,114277,1,1,9388,4,40,163393,4.5,89
114347,138828,1,2,1518,4,82,26172,4,1292
114347,306784,1,1,1518,4,82,465462,3.5,33
114440,262911,1,1,478087,2.5,38,18281,4.5,142
114458,130199,1,0,559186,4.5,99,6405,3.5,166
114458,131735,1,0,559186,4.5,99,513327,3.5,35
114458,146623,1,1,559186,4.5,99,29206,4.5,95
114458,185482,1,2,559186,4.5,99,305138,4,126
114458,223555,1,2,559186,4.5,99,94871,3.5,56
114536,128290,1,1,199756,4,34,474900,3.5,38
114872,197286,1,3,69582,3.5,71,3683,4.5,94
115013,215432,1,1,417796,4.5,121,56997,4.5,45
115051,132461,1,4,408930,4,1155,105769,4.5,55
115076,167642,1,2,302352,4.5,99,4691,3.5,36
115215,115214,1,1,343535,4,35,452500,5,192
115238,173333,1,1,278451,3.5,72,18872,4.5,209
115238,216652,1,1,278451,3.5,72,333509,4,41
115238,378525,1,1,278451,3.5,72,89752,3.5,41
115318,115324,1,1,80633,4.5,34,574634,4.5,36
115343,160008,1,1,453360,4.5,81,13903,4,40
115424,115428,1,1,10932,4,33,150792,4,53
115517,115522,1,1,81301,3.5,871,128442,4,88
115566,115569,1,1,17614,4.5,120,128779,3.5,39
115836,213358,1,5,868903,4.5,33,474798,4.5,1173
115836,372393,1,1,868903,4.5,33,92145,4,45
115966,128300,1,2,1088259,4,156,3368116,4,159
115966,167246,1,1,1088259,4,156,144558,4,67
116041,200271,1,1,1247750,4.5,44,423877,4.5,32
116041,266213,1,1,1247750,4.5,44,277720,4.5,39
116041,363274,1,1,1247750,4.5,44,179672,4.5,75
116150,136978,1,0,14329,3.5,187,1222197,4.5,194
116150,208053,1,0,14329,3.5,187,197404,4.5,586
116270,116271,1,1,6015,4.5,32,38988,3.5,32
116307,380609,1,0,7260,4.5,55,112408,4.5,59
116396,282178,1,3,453919,4,253,532226,4,548
116633,116635,1,1,360762,3.5,43,29176,4.5,57
116633,131465,1,1,360762,3.5,43,381450,4,934
116635,131465,1,1,29176,4.5,57,381450,4,934
116680,268496,1,4,5966,4,37,356838,3.5,69
116680,331815,1,1,5966,4,37,29736,5,39
116758,213282,1,1,93684,4.5,84,332843,4.5,56
116758,294723,1,1,93684,4.5,84,3304,4.5,101
116807,132828,1,0,234123,3,83,448730,4.5,121
116833,120760,1,1,3961,4,583,69370,4.5,49
116912,169834,1,1,64934,3,1688,215931,4,46
117034,165457,1,0,14513,4.5,101,148246,4.5,109
117034,243982,1,1,14513,4.5,101,52971,2.5,71
117034,267640,1,1,14513,4.5,101,398831,4.5,73
117130,169199,1,2,1304790,5,66,3384,4,57
117130,223333,1,3,1304790,5,66,241282,3.5,32
117130,236737,1,1,1304790,5,66,18598,4.5,52
117130,270382,1,0,1304790,5,66,9637,4.5,124
117130,298132,1,2,1304790,5,66,573235,4.5,142
117130,314682,1,1,1304790,5,66,311083,4,434
117130,330983,1,3,1304790,5,66,204905,3.5,438
117332,125780,1,1,100472,4.5,44,131112,4,37
117332,142289,1,1,100472,4.5,44,703535,4.5,209
117467,117822,1,3,5287,4.5,181,249385,3,190
117467,149898,1,1,5287,4.5,181,46117,4.5,36
117528,285678,1,0,45482,4.5,32,492086,4.5,1811
117665,157235,1,2,386458,4,132,1237745,4,167
117722,132109,1,1,46755,4,60,18447,4.5,70
117788,117824,1,1,60674,3.5,229,53890,4.5,91
117788,117828,1,1,60674,3.5,229,8689,4.5,85
117788,180275,1,1,60674,3.5,229,1161,4.5,414
117793,181043,1,2,96597,4,208,1586,4,65
117824,117828,1,1,53890,4.5,91,8689,4.5,85
117824,180275,1,2,53890,4.5,91,1161,4.5,414
117828,386301,1,1,8689,4.5,85,608577,4,1540
118002,139490,1,2,486372,3,240,98982,4,102
118033,208423,1,3,209351,4,37,39617,4,48
118048,163082,1,2,19858,4,65,41779,3.5,98
118048,337828,1,0,19858,4,65,382153,5,110
118166,142816,1,0,5538,4.5,36,47315,4.5,70
118166,158010,1,1,5538,4.5,36,1615502,4,227
118191,175767,1,1,74371,4,59,897434,3.5,180
118207,237291,1,1,215690,4,46,2619,4.5,103
118399,155579,1,1,119161,4.5,45,26170,3,41
118422,224809,1,1,14057,4.5,220,210104,4.5,88
118519,162427,1,1,2736,3.5,102,667085,4.5,187
118794,305378,1,1,120770,3,37,246193,4.5,56
118794,341965,1,1,120770,3,37,356118,4,65
118817,289965,1,0,331678,3.5,39,216183,1.5,50
118935,118936,1,1,226624,5,34,42774,4.5,54
118935,136580,1,0,226624,5,34,88631,4.5,52
118936,136580,1,0,42774,4.5,54,88631,4.5,52
119157,186416,1,1,1213,4,345,21008,4,40
119206,259883,1,1,3459,4,1637,221360,4,87
119421,58929,1,1,8521,4,404,402453,4,53
119426,321448,1,2,13455,4.5,32,407628,3.5,183
119490,153797,1,1,319790,4.5,56,70560,4.5,97
119692,283055,1,2,3300,4.5,48,16762,4,165
119813,131499,1,3,83494,4.5,53,34978,4.5,58
119821,223226,1,1,252614,4.5,185,251180,3.5,57
119846,190894,1,1,574241,3.5,35,137283,4,90
119846,208301,1,1,574241,3.5,35,3130,4,72
119846,339077,1,1,574241,3.5,35,226007,4,73
119856,119859,1,2,284579,4.5,68,286077,4,133
119859,223738,1,1,286077,4,133,472018,4.5,77
119908,121895,1,1,105470,4,68,16589,4.5,37
119908,191199,1,0,105470,4,68,87247,4.5,60
119908,194356,1,1,105470,4,68,118871,4,95
119908,280476,1,1,105470,4,68,15038,4.5,157
119939,123949,1,3,39125,4.5,53,123493,4.5,49
119968,128363,1,0,1500400,4,317,422622,5,111
120102,238215,1,3,1282085,4,79,1881,4,250
120102,281922,1,1,1282085,4,79,9986,4.5,61
120102,293623,1,2,1282085,4,79,410905,3,61
120130,138868,1,1,146793,4.5,100,752050,3,34
120142,278135,1,2,206689,4.5,89,324085,4,34
120173,139072,1,1,618169,4.5,42,236126,3,62
120241,120243,1,1,55278,3.5,613,432266,3.5,40
120270,192789,1,0,263924,4.5,55,892700,4.5,40
120287,168069,1,1,4493,3,676,857410,4,52
120341,120342,1,1,27897,4.5,34,169130,5,85
120341,215413,1,3,27897,4.5,34,213034,2.5,74
120345,228170,1,2,73748,4.5,116,8456,4.5,41
120376,140490,1,1,160282,4,53,135542,4.5,32
120376,210720,1,1,160282,4,53,5176,3.5,33
120549,120553,1,1,18892,3.5,3049,435851,4,54
120670,120672,1,1,482113,3.5,35,220795,5,90
120670,171772,1,1,482113,3.5,35,298811,3.5,42
120672,171772,1,1,220795,5,90,298811,3.5,42
120688,170655,1,1,108435,3,75,222677,4,271
120760,160139,1,2,69370,4.5,49,380884,3.5,33
120760,166122,1,1,69370,4.5,49,1020675,4,100
120816,130313,1,0,145902,4,40,320808,4,497
120816,172112,1,0,145902,4,40,526352,4,188
120876,205873,1,1,482516,4,45,223846,3,156
120923,237935,1,3,295902,4,67,11710,4.5,122
120990,120992,1,2,127305,3.5,99,1020,4,35
121108,265279,1,2,560007,3,37,144632,3.5,217
121217,193826,1,0,166654,5,35,1034,4,124
121217,219900,1,0,166654,5,35,535463,3.5,87
121248,131515,1,1,41275,3.5,34,53033,4.5,38
121311,121312,1,1,65764,4.5,78,477175,4,293
121344,146284,1,1,590236,4,105,7702,4,218
121575,125007,1,1,385543,4.5,40,43985,4.5,148
121609,311508,1,2,953719,5,37,55677,5,97
121615,190937,1,1,221960,4.5,43,189905,4,60
121660,128390,1,1,235721,5,441,61866,4.5,130
121794,239341,1,2,339143,4.5,32,28728,4.5,637
121794,381677,1,1,339143,4.5,32,45028,4,32
121831,121832,1,1,416872,4.5,107,9763,3.5,123
121831,135149,1,3,416872,4.5,107,377345,4.5,966
121831,135152,1,1,416872,4.5,107,36535,4,66
121832,254427,1,1,9763,3.5,123,17378,5,44
121835,345247,1,2,111604,4.5,70,251162,4.5,33
122190,166770,1,0,13254,3.5,41,1810628,4.5,41
122225,123268,1,1,313864,3.5,35,354821,4.5,106
122348,183335,1,1,3754,4.5,56,299514,3.5,71
122348,257974,1,1,3754,4.5,56,142382,4,51
122493,179969,1,2,26808,4.5,200,773738,4,43
122508,122510,1,1,828538,4.5,72,182671,4,130
122508,128403,1,1,828538,4.5,72,1345545,4,105
122508,188765,1,0,828538,4.5,72,428,4.5,2617
122554,143992,1,1,907463,4.5,82,38007,4.5,61
122812,233971,1,0,99458,4,44,11435,4.5,132
122812,246185,1,0,99458,4,44,1003234,3.5,60
122867,132159,1,1,1217567,4,90,208,4.5,156
123033,123034,1,1,384997,1.5,696,173549,4,91
123034,123036,1,1,173549,4,91,243261,4.5,46
123036,362549,1,2,243261,4.5,46,11463,4.5,1196
123044,185271,1,1,478326,4,99,437224,4.5,36
123309,138901,1,1,3600,4.5,78,318194,5,42
123385,205306,1,1,2644,4.5,50,335598,4.5,54
123451,323938,1,1,949301,5,35,50368,5,53
123518,123520,1,0,316469,4.5,36,1373262,4,317
123575,123590,1,2,247405,4,166,175399,4,41
123755,180471,1,1,1133865,4.5,241,7641,4.5,63
123814,177565,1,0,14045,4,38,5459,4.5,129
123814,213501,1,0,14045,4,38,273568,4.5,44
123890,132703,1,1,662354,3.5,79,51016,4,37
123949,265516,1,4,123493,4.5,49,62979,4,45
124003,124004,1,1,291150,4,48,206078,3.5,60
124008,136518,1,3,836205,4.5,54,408376,4.5,156
124008,278062,1,1,836205,4.5,54,202884,3,40
124008,286421,1,1,836205,4.5,54,10788,5,159
124008,319428,1,1,836205,4.5,54,491423,4,202
124008,323176,1,1,836205,4.5,54,19264,3.5,59
124008,333521,1,1,836205,4.5,54,57294,4.5,234
124008,358520,1,1,836205,4.5,54,55378,5,97
124008,373031,1,1,836205,4.5,54,601,4,60
124228,208557,1,1,128016,4.5,89,21776,4,53
124228,243982,1,2,128016,4.5,89,52971,2.5,71
124228,330015,1,7,128016,4.5,89,256888,4.5,45
124494,323677,1,1,1184111,4,244,21080,4.5,48
124511,312047,1,2,2512,3.5,191,248760,4.5,37
124520,138217,1,1,195208,4.5,36,12680,4,44
124520,294584,1,1,195208,4.5,36,64611,5,87
124538,144634,1,2,74555,4,106,110629,4.5,62
124553,157157,1,2,451002,4,98,112715,4.5,817
124553,165243,1,5,451002,4,98,13341,4.5,50
124553,216697,1,4,451002,4,98,593294,3.5,47
124553,222498,1,1,451002,4,98,2112,4,33
124553,349629,1,2,451002,4,98,134860,4,83
124723,124725,1,1,173715,4.5,90,421456,3,44
124781,124784,1,2,102535,4.5,65,451523,4.5,62
124784,160943,1,1,451523,4.5,62,670677,4.5,118
124909,241900,1,1,753313,5,37,240670,4,34
124909,279512,1,1,753313,5,37,1668342,4,56
124909,372449,1,1,753313,5,37,412311,4.5,49
124980,185026,1,0,346885,4.5,50,211881,4.5,33
125060,150867,1,1,14471,4.5,46,226035,4,105
125240,128061,1,2,20867,4,176,1025623,4.5,114
125411,156807,1,0,8989,4,32,837836,4,45
125429,365159,1,2,429831,4,356,1704,4,402
125536,125538,1,3,946446,4.5,45,127218,4,185
125668,125671,1,2,156803,4.5,98,133389,4.5,123
125668,222871,1,0,156803,4.5,98,8466,3,131
125731,131077,1,2,94593,4,75,225141,4.5,249
125731,333847,1,2,94593,4,75,4822,4,38
125837,122765,1,1,16452,4,61,143248,3,86
125871,144086,1,0,144688,5,42,130344,2.5,62
126024,178710,1,1,31393,4,87,231732,4,92
126032,169875,1,1,67309,4,62,6393,4.5,136
126032,169876,1,1,67309,4,62,109297,3.5,68
126032,218105,1,1,67309,4,62,288672,4.5,91
126146,264022,1,1,232372,3.5,74,1511094,4.5,42
126146,292164,1,1,232372,3.5,74,140191,4,78
126146,336456,1,2,232372,3.5,74,80130,4.5,86
126227,206265,1,2,142879,3,111,476171,3.5,77
126263,158562,1,1,194499,4.5,521,2548,4,120
126277,143470,1,0,6320,4.5,33,1190893,4,146
126321,126322,1,1,21620,4.5,168,249190,4,147
126467,197966,1,1,11159,4.5,60,23376,4.5,35
126528,256748,1,1,88599,4.5,36,24865,4.5,43
126547,180366,1,1,155220,4.5,34,235160,5,35
126547,208703,1,4,155220,4.5,34,48535,3.5,70
126721,284595,1,0,37934,4,37,150381,4.5,73
126732,228489,1,1,162791,4,32,9515,4,89
126861,135857,1,2,141064,4.5,39,13408,4.5,79
126861,195087,1,2,141064,4.5,39,107540,4.5,198
127052,160700,1,2,156340,4.5,43,434864,3.5,204
127080,129014,1,4,428315,4,56,311070,4,53
127463,127464,1,2,201316,3,33,234919,3,52
127463,161438,1,4,201316,3,33,128648,4,36
127463,179373,1,1,201316,3,33,513448,4.5,41
127464,161438,1,2,234919,3,52,128648,4,36
127767,158181,1,0,9127,3,195,411846,4.5,313
127885,152615,1,2,63053,4,41,109116,4,34
128133,148624,1,1,49605,4.5,41,325135,4.5,79
128193,128194,1,1,89315,4,119,40666,4,52
128229,200245,1,1,519967,4.5,71,486792,5,129
128244,132772,1,1,707911,4,1133,244095,4.5,37
128300,150672,1,2,3368116,4,159,229816,4,89
128363,138931,1,0,422622,5,111,218156,3.5,82
128363,293860,1,0,422622,5,111,289196,4,63
128390,262860,1,0,61866,4.5,130,1620,4,120
128403,138544,1,1,1345545,4,105,553002,3.5,48
128403,188765,1,0,1345545,4,105,428,4.5,2617
128608,128611,1,4,7499,4.5,254,117833,3.5,64
128894,212138,1,1,528487,4,430,30687,3.5,68
128894,272401,1,5,528487,4,430,494708,4,37
129161,129163,1,1,3549,4.5,59,18544,4,93
129168,144662,1,1,25896,4.5,50,12613,4.5,59
129375,166403,1,0,78147,4.5,84,192879,3.5,36
129646,129650,1,1,80288,4,32,394056,5,216
129795,370767,1,2,63079,4,366,247737,3.5,86
129921,172922,1,1,23212,3.5,544,149102,4,34
129959,151505,1,1,179501,4.5,81,323412,4,55
130003,263359,1,0,12314,5,49,60540,4.5,66
130130,299670,1,2,26114,4.5,44,1542258,4.5,95
130199,130201,1,0,6405,3.5,166,1387228,3.5,232
130201,132806,1,3,1387228,3.5,232,248806,3.5,108
130201,132808,1,1,1387228,3.5,232,96087,4.5,56
130215,222162,1,2,478052,4.5,105,325324,3.5,348
130313,172112,1,3,320808,4,497,526352,4,188
130626,131588,1,3,14442,2.5,230,693522,3.5,38
130722,231529,1,2,72283,4,50,29026,4.5,63
130722,245833,1,2,72283,4,50,319898,3.5,70
130722,330328,1,1,72283,4,50,5246,4,34
130791,145831,1,2,563149,4,144,505631,3.5,103
131157,145286,1,1,134991,3,61,191912,4,48
131157,145287,1,1,134991,3,61,660916,3.5,51
131195,344139,1,1,103312,4,33,9559,4.5,83
131334,213634,1,1,111998,4.5,261,61449,3.5,55
131442,161548,1,1,326665,4,46,602783,4,142
131442,319864,1,0,326665,4,46,136431,4.5,88
131461,316899,1,1,338569,5,110,642291,4.5,53
131647,172340,1,3,175273,4.5,452,243657,4.5,337
131827,157906,1,1,212274,4.5,33,801676,4,456
131874,139731,1,8,390705,4,274,625385,3,67
131874,229369,1,1,390705,4,274,40417,4.5,43
131977,279005,1,1,370756,4.5,76,22037,4,56
132075,179918,1,1,56908,4,64,71825,4,50
132126,161485,1,1,607025,3.5,39,68960,4.5,41
132159,147584,1,1,208,4.5,156,29488,4.5,90
132493,133705,1,1,79915,4,33,3844,4,94
132518,146097,1,1,118294,3.5,76,407338,4,34
132670,75758,1,0,111931,3,56,178390,4.5,216
132783,137989,1,2,8483,3.5,254,11530,4.5,52
132783,163418,1,0,8483,3.5,254,614770,2,43
132783,178374,1,2,8483,3.5,254,7300,5,38
132828,309213,1,0,448730,4.5,121,264156,3.5,58
133168,146401,1,2,459292,4,109,134573,2.5,59
133209,133210,1,1,462380,4,66,11362,4,72
133288,147569,1,2,60051,4.5,39,99411,4,53
133356,133358,1,1,19900,4,59,1068186,3,47
133544,228956,1,1,22002,3.5,40,475955,3.5,35
133590,236190,1,1,547156,4.5,73,2850,4,39
133644,137992,1,0,1186382,3.5,709,39760,4.5,46
133809,154901,1,1,4150,4,36,93520,4.5,41
133931,157004,1,4,22160,5,91,388564,4,56
134016,135287,1,1,107145,4,91,181620,4,32
134314,349708,1,1,148036,3.5,81,240379,4.5,47
134409,208459,1,1,8866,4.5,76,24183,4.5,122
134584,197888,1,1,7428,5,33,177534,4,67
134736,134740,1,0,253475,4.5,44,121145,3.5,35
134754,157950,1,1,65008,4,97,155860,5,60
134754,352302,1,6,65008,4,97,254611,4.5,35
134814,190629,1,1,8985,4.5,50,647136,3.5,47
134898,286741,1,1,33639,3.5,89,124505,4,107
134925,265099,1,6,86434,4,46,14520,4.5,146
135036,245005,1,3,63046,4,58,304301,4,62
135036,250941,1,3,63046,4,58,62987,4.5,254
135087,164877,1,1,66582,4,91,10642,4.5,108
135149,135152,1,1,377345,4.5,966,36535,4,66
135175,149285,1,1,17728,4,49,3618,3.5,44
135486,249802,1,1,255333,4,53,8959,4.5,442
135486,322977,1,1,255333,4,53,343934,4.5,34
135486,340013,1,1,255333,4,53,13363,4,59
135510,158810,1,1,271309,4.5,51,140184,5,64
135729,183096,1,2,1251531,4,46,28036,4,268
135804,149852,1,1,56142,4.5,41,55405,4.5,176
135857,195087,1,2,13408,4.5,79,107540,4.5,198
135867,152869,1,1,9933,4,34,26188,4,65
136020,257933,1,1,134320,4.5,249,381278,4,43
136150,237869,1,1,145721,4.5,60,417736,4,44
136248,331266,1,4,96889,4,50,3244,3.5,160
136477,178710,1,2,638668,4,157,231732,4,92
136510,136512,1,1,250885,4.5,35,870786,4.5,37
136510,192238,1,1,250885,4.5,35,36720,4,42
136518,319428,1,1,408376,4.5,156,491423,4,202
136574,191442,1,2,15789,4.5,137,72525,4,144
136608,162204,1,1,64547,4.5,44,415596,4,33
136608,245137,1,1,64547,4.5,44,5178,4,126
136649,241150,1,4,69005,4.5,65,828219,3,195
136703,309772,1,0,304769,3.5,51,273240,4.5,34
136828,261685,1,0,101671,4.5,43,57670,4.5,33
136844,197637,1,1,625603,4.5,54,16635,4,48
136844,221491,1,1,625603,4.5,54,234929,4.5,38
136957,208053,1,1,1172088,5,38,197404,4.5,586
137006,212216,1,1,743916,4,110,14400,4.5,44
137045,288773,1,1,233857,4.5,48,27551,4.5,66
137151,364889,1,1,25896,3.5,32,36838,4.5,155
137237,298953,1,1,292157,3,60,91376,4,34
137357,138401,1,1,503215,4,78,31639,3,635
137654,137655,1,0,372414,4.5,33,345147,4.5,64
137784,142486,1,1,475898,4.5,56,301518,4.5,180
137808,178427,1,1,49764,4,85,46697,4.5,106
137824,147366,1,1,4287,3,994,137112,3.5,84
137992,365112,1,2,39760,4.5,46,124492,3.5,45
138035,270316,1,2,597758,4.5,961,134487,4,83
138035,296594,1,3,597758,4.5,961,643692,4.5,67
138035,321318,1,1,597758,4.5,961,36456,3.5,45
138076,183188,1,1,72366,3.5,161,336621,4.5,52
138076,252868,1,3,72366,3.5,161,595142,4.5,414
138118,152209,1,2,932888,4.5,732,326724,4,48
138217,294584,1,1,12680,4,44,64611,5,87
138234,182379,1,1,29811,5,54,111802,4,69
138544,175467,1,1,553002,3.5,48,22237,4.5,53
138691,138693,1,1,180828,4.5,32,182290,4.5,38
138786,303103,1,1,108131,4.5,41,16818,4,132
138852,172654,1,1,284885,3.5,49,455764,4.5,38
138879,188820,1,1,109729,4,45,278460,3.5,110
138879,284623,1,1,109729,4,45,814752,4,99
138879,291134,1,1,109729,4,45,41438,4.5,32
138931,254818,1,1,218156,3.5,82,189372,4,95
138962,139044,1,1,66902,3.5,46,116492,4,36
139044,292520,1,1,116492,4,36,37768,4.5,36
139256,188807,1,2,351854,3.5,530,245056,4,490
139278,147622,1,1,159865,4,40,9739,4,47
139453,207610,1,0,105981,4,38,178721,3,76
139490,221884,1,2,98982,4,102,13339,3.5,51
139640,156048,1,1,100240,3.5,87,227432,4,32
139640,265527,1,1,100240,3.5,87,345295,4,154
139847,347611,1,1,100212,4.5,46,966514,3.5,35
140022,304313,1,1,6518,4.5,99,93460,4.5,88
140595,140596,1,2,718009,4.5,214,139391,4,48
140596,263282,1,1,139391,4,48,337725,4.5,40
140727,185523,1,1,27168,4,44,166147,4.5,249
140773,223124,1,1,192675,4.5,88,256251,4,78
140820,260434,1,2,15541,4,61,413348,3.5,37
140836,162288,1,0,125425,4.5,66,95670,4,267
141058,285534,1,1,461232,4.5,63,1333,4.5,316
141088,161183,1,1,110672,4,62,719747,3.5,210
141242,204240,1,1,34647,4.5,48,99691,4.5,73
141254,385473,1,0,213199,3,38,141298,4.5,95
141582,356410,1,2,239233,3.5,52,35570,5,125
141612,287482,1,1,81741,3.5,47,46208,4,73
141627,256395,1,3,116898,4.5,104,245165,4,206
141728,222956,1,2,246453,3,176,163911,4.5,332
141967,143680,1,1,540367,4,81,635531,4,38
142079,142081,1,1,182303,3.5,47,46146,4,45
142648,174271,1,0,124720,4.5,41,1191618,4.5,387
142793,142795,1,1,532551,4.5,108,31484,4,36
142816,158010,1,4,47315,4.5,70,1615502,4,227
142889,369589,1,1,37632,4.5,42,31750,4,39
142979,283876,1,1,85809,4.5,43,34136,3.5,44
143245,239954,1,3,6258,4.5,71,67419,4,44
143268,282184,1,1,156567,4,36,178534,3.5,34
143346,170158,1,1,4308,4,38,91929,3.5,48
143371,153653,1,1,1157325,4.5,73,82524,4.5,89
143392,160150,1,1,467013,4.5,76,102543,3.5,114
143845,222566,1,0,512164,4.5,54,110768,3.5,530
143990,182236,1,3,165875,4,33,10868,4.5,53
144067,238215,1,2,170995,3.5,82,1881,4,250
144083,153389,1,3,529797,4.5,284,196437,4,34
144224,217611,1,1,2554334,4.5,54,117682,4.5,41
144224,336059,1,1,2554334,4.5,54,1070466,3.5,33
144228,379050,1,1,237385,3.5,158,3360,4,62
144337,247566,1,1,5608,4.5,1340,444313,4,54
144423,318922,1,0,31340,4,47,65220,4.5,33
144466,244835,1,1,65672,3.5,118,2028,4.5,103
144505,332468,1,1,1351654,4,66,81607,5,36
144589,176306,1,1,390260,4,215,139,4,405
144709,225301,1,1,29566,3.5,188,181104,4.5,251
144713,164740,1,2,182163,4.5,34,71576,4.5,90
144958,149965,1,2,105405,4.5,35,177649,3,332
144993,194365,1,1,624347,4,253,620880,4.5,57
145140,223913,1,0,34076,5,43,65323,4.5,32
145218,196962,1,1,735705,5,90,2753,4,111
145281,228517,1,1,59045,4,124,17029,5,161
145286,145287,1,1,191912,4,48,660916,3.5,51
145473,176929,1,0,414688,5,83,52828,4.5,45
145482,260444,1,1,141761,3.5,57,84110,4,62
145531,288434,1,1,116608,4.5,39,441334,4.5,171
145657,151616,1,1,133572,4,860,736302,4,133
145657,174968,1,1,133572,4,860,89129,3.5,52
145675,263791,1,2,72816,4.5,39,14957,5,36
145675,266409,1,4,72816,4.5,39,4769,3.5,530
145914,199354,1,1,13686,3,93,7547,4.5,103
145927,338896,1,1,139923,4,108,1083609,4,47
146030,146515,1,0,663105,3.5,70,244544,5,37
146202,154012,1,1,185892,4,36,47795,4.5,61
146202,328834,1,1,185892,4,36,92428,4.5,36
146241,148425,1,1,17120,4.5,100,115273,3.5,98
146284,307941,1,0,7702,4,218,594723,4,39
146284,373653,1,1,7702,4,218,34024,4.5,85
146295,146297,1,1,63245,3.5,232,716121,3,33
146388,204918,1,1,6847,4,111,834408,3,41
146506,211830,1,1,107416,4.5,139,4630,3.5,116
146506,375597,1,1,107416,4.5,139,315161,4.5,105
146722,160848,1,1,491798,4,47,36921,4,144
146919,146924,1,0,638249,4,64,292062,4,57
146919,192175,1,0,638249,4,64,674215,4.5,45
146919,192176,1,0,638249,4,64,4248,4,121
146919,320721,1,0,638249,4,64,252555,4.5,39
146919,384360,1,0,638249,4,64,23260,4.5,351
147000,273064,1,3,635742,4,185,662218,3.5,88
147041,147049,1,1,129252,3.5,34,25441,4.5,43
147049,190836,1,0,25441,4.5,43,291087,4.5,148
147049,272705,1,0,25441,4.5,43,25732,4.5,45
147049,344019,1,1,25441,4.5,43,259213,3.5,42
147049,370711,1,1,25441,4.5,43,2406046,4.5,239
147049,373577,1,1,25441,4.5,43,191294,4.5,43
147080,329461,1,1,505333,4,38,1362740,4,157
147140,212076,1,1,5499,3,47,42436,4.5,64
147145,239225,1,1,2178,3.5,217,352757,4.5,36
147388,158556,1,1,25511,3,72,19939,3,38
147500,147502,1,1,51222,1.5,696,192385,4,40
147545,353367,1,0,169762,4.5,65,12470,4.5,102
147554,247363,1,2,1293359,5,192,308226,3.5,118
147850,195504,1,0,10408,4,87,233925,4.5,54
147860,197872,1,5,114613,3.5,47,306362,4,107
147974,161628,1,4,47518,4.5,46,742909,2.5,86
147974,164147,1,1,47518,4.5,46,465,4.5,230
147974,230423,1,6,47518,4.5,46,513314,4.5,37
148064,175885,1,2,2271,3.5,109,641,4,266
148064,224587,1,0,2271,3.5,109,1682862,4.5,127
148113,167435,1,3,263270,4,126,1093574,3.5,206
148311,179711,1,0,18024,4,47,167251,4.5,114
148311,237896,1,0,18024,4,47,171253,4.5,59
148807,306218,1,1,179553,3,41,4273,4,1501
148899,167137,1,1,589632,4.5,51,196110,4,42
148901,384490,1,1,10631,4.5,260,267475,4,39
149039,149045,1,1,185712,4.5,105,74972,4.5,58
149415,215518,1,0,526502,4,87,3788,4,120
149878,151702,1,0,94355,4.5,42,23594,4,56
149957,149958,1,3,3453,4,284,29935,4.5,139
149957,149959,1,0,3453,4,284,28032,5,39
149957,149963,1,1,3453,4,284,2583,4.5,55
149958,149959,1,0,29935,4.5,139,28032,5,39
149958,149963,1,1,29935,4.5,139,2583,4.5,55
149959,149963,1,0,28032,5,39,2583,4.5,55
149963,161542,1,2,2583,4.5,55,1117019,4.5,89
150058,158753,1,1,381333,4.5,34,137687,4.5,93
150264,150266,1,0,151213,4.5,346,5842,4,33
150562,150564,1,1,480373,4.5,59,33336,3.5,54
150609,150611,1,2,37537,4,78,23392,4.5,175
151022,254770,1,1,34044,4.5,44,340819,3.5,54
151024,216639,1,3,64149,3.5,216,297969,4.5,35
151122,282641,1,1,253724,4.5,33,69522,3,53
151122,282642,1,1,253724,4.5,33,28890,4,71
