"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","same_community"
103543,103544,1,3,27247,4,49,155933,3.5,39,4,1.53364824243911e-06,0.000382831034175779,0,2.12391644831218e-05,7,1.38311247332322e-06,0.00028129205076647,0.428571428571429,7.78835765447701e-07,0
103544,117985,1,2,155933,3.5,39,537846,4.5,48,7,1.38311247332322e-06,0.00028129205076647,0.428571428571429,7.78835765447701e-07,8,1.27522718172242e-06,2.34321282668599e-05,0.535714285714286,3.37642430551798e-08,1
103619,157442,1,0,22192,3.5,178,124959,3,114,4,1.1578617073134e-06,2.25195908746982e-06,0.666666666666667,3.9517319278403e-09,4,1.17628653398939e-06,1.42742589377951e-05,0.166666666666667,8.14501273358658e-09,1
103631,331200,1,5,19364,4.5,1172,17395,4.5,69,3,1.34168037416782e-06,2.844440228054e-06,0.333333333333333,1.0643344701224e-06,2,1.41736211901306e-06,8.26637763135357e-06,0,5.84428353358992e-06,0
103849,217635,1,1,3367,4,140,1501,5,84,5,1.1470297092165e-06,0.000116930327998101,0.4,2.76041612871621e-09,6,1.26047295466205e-06,0.000177459980846082,0.4,6.99608741087848e-08,1
103927,118214,1,3,77971,3.5,49,333383,4,89,6,1.34099848064872e-06,0.000112325069729627,0.2,2.9142272438958e-06,4,1.21073730269522e-06,4.01173701797486e-06,0.666666666666667,1.14576790142975e-07,1
103983,110774,1,1,1042312,5,2396,73686,4,28,8,1.20356495940977e-06,1.6171051729421e-05,0.535714285714286,6.81907031737974e-09,12,1.25966636476663e-06,7.73915052167232e-05,0.257575757575758,9.11139135908673e-08,1
103983,135000,1,2,1042312,5,2396,545922,4,31,8,1.20356495940977e-06,1.6171051729421e-05,0.535714285714286,6.81907031737974e-09,4,1.28519011174728e-06,4.69938853301036e-05,0.5,4.6680916818478e-08,1
104021,129495,1,1,337539,4,46,39606,4.5,27,2,0.5,2.00006000140003e-10,0,0,1,0.333333333333333,0,NA,0,1
104042,249784,1,4,952610,4,43,10805,3.5,33,8,1.24930507405256e-06,1.27063375523295e-05,0.321428571428571,2.78272049069073e-07,5,1.25054867823257e-06,7.45790860020069e-08,0.7,5.82141839630318e-07,1
104264,107337,1,1,20062,4.5,25,910043,4.5,165,6,1.16074454798286e-06,1.69418699415827e-06,0.733333333333333,1.2510723700851e-09,4,1.15887746493237e-06,1.60213115529684e-06,0.833333333333333,1.16401027371267e-09,1
104281,331437,1,1,55565,4.5,191,596462,4,46,15,1.28825804323909e-06,7.36392843444916e-05,0.20952380952381,6.10586166617331e-08,5,1.21777018971642e-06,7.27318354138708e-07,0.5,1.6781322031634e-08,1
104282,136020,1,1,225096,4.5,60,134320,4.5,249,15,1.42201593511057e-06,0.000393950110420966,0.0476190476190476,2.62054046986904e-06,6,1.55184801821249e-06,0.000532833211168134,0.0666666666666667,6.78460340174651e-05,1
104282,199500,1,1,225096,4.5,60,230253,4.5,69,15,1.42201593511057e-06,0.000393950110420966,0.0476190476190476,2.62054046986904e-06,3,1.27796507065869e-06,0,1,1.03890615435744e-07,1
104282,266213,1,1,225096,4.5,60,277720,4.5,39,15,1.42201593511057e-06,0.000393950110420966,0.0476190476190476,2.62054046986904e-06,3,1.30997044706671e-06,7.89606282672746e-06,0.333333333333333,1.04460018353359e-07,1
104282,321590,1,1,225096,4.5,60,1137650,4.5,114,15,1.42201593511057e-06,0.000393950110420966,0.0476190476190476,2.62054046986904e-06,4,1.327097743403e-06,1.64087322381044e-05,0.333333333333333,2.03950490526967e-07,0
104282,383911,1,1,225096,4.5,60,264482,3.5,25,15,1.42201593511057e-06,0.000393950110420966,0.0476190476190476,2.62054046986904e-06,2,1.2771082183191e-06,8.87214504440304e-06,0,9.53996952832058e-08,1
104380,329234,1,1,189621,4,41,184664,4.5,37,6,1.22785260857287e-06,0.000107592801683646,0,6.62242730766512e-09,2,1.11774180387879e-06,3.2094562830466e-05,0,2.40753208817427e-10,1
104418,315756,1,1,25640,4,39,254998,3.5,178,4,1.16966862118293e-06,1.60991489520552e-05,0.333333333333333,1.84425049259928e-09,2,1.11647141442414e-06,6.52733036671097e-06,0,2.5162501328337e-10,1
104469,229101,1,2,151775,4,148,48925,4,84,8,1.36110162120814e-06,6.29512988501993e-05,0.142857142857143,2.06133571217165e-07,4,1.29347030321531e-06,5.62200851997183e-06,0.5,4.57123590388275e-08,1
104557,109187,1,1,552479,4,90,3567,4,33,4,1.41750677568239e-06,3.21357560044473e-06,0.166666666666667,1.03690768254905e-05,8,1.51586351164941e-06,5.10323365214124e-05,0.178571428571429,6.75220028325401e-05,1
104776,131442,1,1,94534,4.5,46,326665,4,46,4,1.31196234143295e-06,3.20942502086424e-05,0.5,5.23609356190941e-08,9,1.26713001387507e-06,8.5473943694036e-05,0.25,6.93014524012389e-09,0
104798,119899,1,1,175889,4.5,26,1166,4,66,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,2,0.25,0,1,0,1
104881,172028,1,1,528281,4.5,170,118143,4,61,3,1.54930428491086e-06,4.81416442396989e-05,0,0.000167915464355113,2,1.76921634331289e-06,6.41875256129309e-05,0,0.00461276987787541,1
104885,170366,1,0,8224,4.5,124,23802,4.5,32,2,1.4376429556214e-06,2.15467472601218e-05,0,2.13525531611064e-05,2,1.32131290935926e-06,1.02959701374491e-05,0,7.79239905924007e-07,1
104913,320760,1,0,245879,3,31,128810,3.5,30,7,1.39146890414866e-06,1.00881930455579e-05,0.380952380952381,1.70246766986157e-06,7,1.39792882864748e-06,0.000262264116439651,0.19047619047619,1.70490672705402e-06,1
104914,320760,1,3,123477,3.5,46,128810,3.5,30,20,1.31092009548742e-06,5.87694564732101e-05,0.163157894736842,4.07864382492271e-07,7,1.39792882864748e-06,0.000262264116439651,0.19047619047619,1.70490672705402e-06,1
104914,354326,1,1,123477,3.5,46,76834,3.5,82,20,1.31092009548742e-06,5.87694564732101e-05,0.163157894736842,4.07864382492271e-07,7,1.38765349182186e-06,5.99326061134417e-05,0.142857142857143,1.5853524066179e-06,1
104914,381935,1,1,123477,3.5,46,146837,4,418,20,1.31092009548742e-06,5.87694564732101e-05,0.163157894736842,4.07864382492271e-07,3,1.18750742192139e-06,1.60474814212331e-05,0.333333333333333,2.37541821921552e-08,1
104950,123385,1,1,61685,4.5,161,2644,4.5,50,3,1.23345018218059e-06,9.06389707725451e-06,0.333333333333333,1.22108262080567e-08,11,1.35244975987255e-06,8.81852717720732e-05,0.163636363636364,1.89773448109573e-07,1
105055,105059,1,2,103874,4.5,50,956623,4.5,26,4,1.23972116191626e-06,2.67796988012154e-08,0.833333333333333,9.82367517774929e-08,3,1.23880277144956e-06,0,1,9.12480860658646e-08,1
105066,259855,1,1,464808,4.5,40,101045,4.5,120,5,1.64692009473084e-06,6.86155763011983e-05,0.4,8.49084670906894e-05,3,1.63938726261672e-06,1.38975800296986e-07,0.666666666666667,7.84985861231128e-05,1
105066,315445,1,1,464808,4.5,40,639979,4.5,43,5,1.64692009473084e-06,6.86155763011983e-05,0.4,8.49084670906894e-05,4,1.48293145890797e-06,0.000128637782732712,0.166666666666667,6.02812400392233e-06,1
105066,325846,1,1,464808,4.5,40,405891,4.5,25,5,1.64692009473084e-06,6.86155763011983e-05,0.4,8.49084670906894e-05,7,1.65051908825326e-06,0.000902223301199098,0.19047619047619,7.91709684250288e-05,1
105184,105186,1,1,46683,4.5,70,1457,4.5,400,7,1.31095618522238e-06,5.45310796028825e-05,0.523809523809524,2.93150508355688e-08,5,1.18619459285057e-06,1.16670166748335e-10,0.8,2.04011566297297e-09,1
105187,152101,1,1,21193,4,30,4205,4,45,3,1.34343597184158e-06,0.000269025417329242,0,1.41855136679089e-07,3,1.2231293765098e-06,0.000256847171718748,0,5.4793037356335e-09,1
105210,171055,1,1,661109,4.5,25,568223,4.5,26,1,1,0,NA,0,1,1,0,NA,0,1
105238,225740,1,2,17067,4.5,73,1141227,4.5,52,4,0.25,2.00006000140003e-10,0.666666666666667,0,2,0.166666666666667,0,1,0,1
105441,113389,1,1,1071706,4.5,31,95871,5,57,5,1.32342879225212e-06,2.96576328937544e-05,0.2,2.1141420991608e-07,2,1.25951564066523e-06,0,1,1.1344665785349e-07,1
105548,105549,1,2,21084,5,144,91277,4,103,2,9.65144762062862e-07,0,1,1.06913882093954e-11,3,9.65145693568173e-07,1.00003000070001e-10,0.666666666666667,1.10658092660456e-11,1
105583,159939,1,1,497379,5,56,278783,5,78,3,1.50564541749289e-06,2.78570637791457e-07,0.333333333333333,5.84735345447325e-05,3,1.52686907861085e-06,1.93878452437426e-06,0.333333333333333,0.000105859732046408,1
105612,105614,1,1,18193,4.5,37,31769,4.5,25,5,1.40435631328381e-06,0.00012338607045677,0.1,2.61852264581645e-07,4,1.30371977325706e-06,1.88117384414499e-05,0.333333333333333,2.92894609080171e-08,1
105673,172128,1,1,16797,3.5,76,99195,3.5,108,10,1.34968066555453e-06,3.67726158919184e-05,0.266666666666667,3.6621973222429e-06,4,1.26091797350307e-06,1.80469071212139e-06,0.5,2.300283067355e-07,1
105773,192663,1,0,168388,4,42,260816,4,59,1,1.17101777839191e-06,0,NA,2.85466029670767e-08,3,1.29245220834847e-06,8.02342070101635e-05,0,7.86271849602036e-07,1
105787,237681,1,1,146822,5,32,102899,3.5,52,4,1.51444706780331e-06,9.7272958622556e-05,0,4.8762205705341e-05,1,1.35036230220568e-06,0,NA,1.77037411771649e-06,1
105787,299911,1,1,146822,5,32,316112,4.5,49,4,1.51444706780331e-06,9.7272958622556e-05,0,4.8762205705341e-05,3,1.35037324316441e-06,4.81412442276985e-05,0.333333333333333,1.77524381602775e-06,1
105836,126120,1,4,76036,4.5,92,935894,4.5,55,7,1.0865089273006e-06,7.66903883618393e-05,0.333333333333333,1.12160629257064e-09,3,1.01044599065135e-06,0,1,4.54463046443471e-11,1
105836,249001,1,2,76036,4.5,92,131,4.5,503,7,1.0865089273006e-06,7.66903883618393e-05,0.333333333333333,1.12160629257064e-09,4,1.01044803265768e-06,1.60474814212331e-05,0.5,4.48820437457952e-11,1
105856,154432,1,0,26452,4.5,65,627137,4.5,41,5,1.34740926882836e-06,1.96041189823377e-05,0.6,1.27629772744489e-07,5,1.34819039144708e-06,3.7219531261007e-06,0.8,1.34291338547596e-07,1
105878,152104,1,0,701294,4.5,185,150787,4.5,25,4,1.4170608457586e-06,3.33929281079291e-05,0.166666666666667,1.43872969128795e-06,2,1.50303839210965e-06,2.30044642240007e-05,0,2.1898042648764e-05,1
106023,182728,1,0,38759,5,31,58581,4,40,1,1.37692683699252e-06,0,NA,2.98688463556931e-06,3,1.54793969226959e-06,1.84021958503419e-05,0,8.22690986934752e-05,1
106057,114164,1,2,183378,3,48,536831,4.5,41,6,1.35518616192306e-06,3.18905594218596e-05,0.133333333333333,2.0909244513718e-07,5,1.30603886249239e-06,3.92878300816623e-05,0.1,3.83095519282881e-08,1
106057,217455,1,2,183378,3,48,20869,5,72,6,1.35518616192306e-06,3.18905594218596e-05,0.133333333333333,2.0909244513718e-07,2,1.30861105331412e-06,7.84224446580297e-06,0,9.80417657721941e-08,0
106061,127013,1,1,18718,4.5,98,583603,4,35,4,1.7004547015872e-06,4.71583516890564e-05,0.166666666666667,0.000326292986349805,2,1.70029857242932e-06,0,1,0.000325395216695084,1
106181,119394,1,1,43670,4.5,63,578197,4,29,8,1.50961625554784e-06,4.16989862159665e-05,0.464285714285714,6.57806580461762e-05,2,1.34675962899466e-06,0,1,2.47843661569759e-06,1
106181,195747,1,0,43670,4.5,63,8858,4.5,120,8,1.50961625554784e-06,4.16989862159665e-05,0.464285714285714,6.57806580461762e-05,5,1.53191437211426e-06,2.21048475922536e-06,0.6,6.20089329864812e-05,1
106191,133217,1,0,408850,4.5,63,182095,3.5,107,4,1.22396174385173e-06,3.20947628364661e-05,0.166666666666667,9.36509759365648e-08,1,1.11451160986744e-06,0,NA,3.40011810429864e-09,1
106262,126355,1,2,167349,4.5,30,284323,4.5,35,5,1.19770232785424e-06,1.18147253382141e-05,0.3,8.04166118964368e-09,6,1.30741000770064e-06,4.632369683941e-05,0.333333333333333,9.38909844519129e-08,1
106379,130824,1,2,260041,4,33,573640,3.5,230,1,1.24414474379949e-06,0,NA,8.48028373129105e-09,6,1.38211269746935e-06,7.09460375034614e-05,0.0666666666666667,2.33576248024509e-07,1
106397,109005,1,1,22814,3.5,125,70972,4,46,1,1.10678236231627e-06,0,NA,1.54552683034653e-10,3,1.21464620392695e-06,1.60474814212331e-05,0.333333333333333,4.25691711215414e-09,1
106429,130824,1,1,479622,4,31,573640,3.5,230,7,1.41545821921201e-06,4.9994119958116e-05,0.523809523809524,3.76874623701026e-06,6,1.38211269746935e-06,7.09460375034614e-05,0.0666666666666667,2.33576248024509e-07,1
106469,194287,1,1,801947,4.5,46,333244,5,490,9,1.48328999654393e-06,0.000111161842247058,0.277777777777778,2.78473992396798e-06,3,1.50682743510848e-06,8.96027672536124e-05,0.333333333333333,1.36517378112945e-06,1
106504,152118,1,1,12967,4,26,246327,4.5,28,4,1.53094342857843e-06,0.000107304322358887,0,1.21177947011382e-05,4,1.72472374237457e-06,0.000497602989655617,0,0.000322177203916266,1
106565,261558,1,2,1010766,3,218,42643,4.5,161,5,1.68121477855039e-06,8.95347117454182e-05,0.2,0.00153161787969954,6,1.48653570287124e-06,2.40109761728693e-05,0.2,0.000119596755801906,1
106635,110379,1,2,164316,4.5,32,1402292,3.5,194,6,1.51927658126307e-06,0.000136378160530613,0.266666666666667,8.63584256542638e-05,4,1.35496765014735e-06,3.58522725085434e-05,0.333333333333333,3.26727823314007e-06,1
106635,110381,1,2,164316,4.5,32,12278,4,249,6,1.51927658126307e-06,0.000136378160530613,0.266666666666667,8.63584256542638e-05,5,1.36102566894412e-06,3.49922473977347e-05,0.1,3.37091592553164e-06,0
106640,115858,1,1,204234,4.5,32,172493,4,253,2,1.38520846694823e-06,0,1,8.34075303750584e-07,3,1.39984657681518e-06,2.60400127228098e-05,0.333333333333333,9.16753482012758e-07,1
106816,266409,1,1,413869,3.5,30,4769,3.5,530,7,1.14731133325608e-06,4.85210159166183e-05,0.238095238095238,4.41973912863429e-10,3,1.13412116950575e-06,4.81412442276986e-05,0.333333333333333,3.85021527817957e-10,1
106816,29173,1,1,413869,3.5,30,478093,4.5,56,7,1.14731133325608e-06,4.85210159166183e-05,0.238095238095238,4.41973912863429e-10,13,1.24297872393318e-06,0.000290729435581117,0.0897435897435897,1.01488368051527e-08,1
106873,187456,1,1,214395,5,28,9395,4.5,37,5,1.43071545787902e-06,9.62742197298133e-05,0,1.47600979651863e-05,2,1.36018150261971e-06,5.898433746212e-06,0,6.41726403110406e-07,1
106999,128633,1,1,23267,5,75,18180,5,26,1,1.05920421986961e-06,0,NA,1.23053074423513e-10,5,1.15758158056189e-06,2.11966575751344e-05,0.2,3.38930869665358e-09,1
107066,107068,1,1,30879,4.5,87,1099273,4,41,1,1,0,NA,0,1,1,0,NA,0,1
107165,178290,1,1,28284,4,81,465187,4.5,26,5,1.22972339831602e-06,0.000292201552954299,0.2,3.38357439539593e-08,2,1.20618386343104e-06,2.42294290944941e-05,0,9.77608634447183e-09,0
107326,102157,1,1,136410,4,32,9537,4.5,37,5,1.35768661063041e-06,1.43830183327136e-06,0.8,2.57458027059221e-07,8,1.46641327045353e-06,0.000221561272361564,0.214285714285714,5.6798208018296e-06,1
107368,236121,1,0,78152,4.5,35,5796,4,499,5,1.04536245852524e-06,0.000136575537450034,0.1,1.43472637173207e-11,4,9.64481056145336e-07,0.000112323969696626,0.5,5.22639432228351e-13,1
107409,107411,1,1,17525,4.5,76,18928,4.5,41,4,1.62830647984564e-06,0.000328516400207404,0.166666666666667,0.000563612783457924,3,1.86662584978142e-06,0.000911226519200194,0,0.0154520885524728,1
107480,246876,1,5,36131,4,31,438575,4,33,5,1.23723789115276e-06,3.23225314052493e-05,0.5,3.28366074143663e-07,2,1.1255114042443e-06,1.60474814212331e-05,0,1.19374845296567e-08,1
107497,147145,1,3,1035538,3.5,105,2178,3.5,217,2,1.11610256982617e-06,8.02334069861629e-05,0,1.22413311543162e-10,3,1.02437815124329e-06,6.41875256129309e-05,0.333333333333333,4.4561464092874e-12,1
107585,167330,1,0,310736,4.5,262,414175,4,43,6,1.11006641527363e-06,1.33722344976782e-05,0.6,6.1508324089896e-09,9,1.11007750561144e-06,3.21016463763043e-05,0.333333333333333,6.56725403645395e-09,1
107629,359291,1,1,100350,3,34,158989,4,52,8,1.50652778489194e-06,0.000165453001190882,0.0357142857142857,5.17148168142076e-06,5,1.47160970556033e-06,2.99087282742154e-05,0.1,4.72242047254289e-06,1
107629,375428,1,1,100350,3,34,177917,4.5,34,8,1.50652778489194e-06,0.000165453001190882,0.0357142857142857,5.17148168142076e-06,5,1.35473085562091e-06,3.00918026340395e-05,0.3,2.0031543969516e-07,1
107713,371954,1,2,433941,4.5,36,139870,3,26,21,1.11080872429172e-06,0.000102804452105777,0.223809523809524,4.39756962461085e-10,3,1.01995230703012e-06,0,1,3.70804819955595e-11,1
107713,387604,1,1,433941,4.5,36,559812,4,26,21,1.11080872429172e-06,0.000102804452105777,0.223809523809524,4.39756962461085e-10,8,1.01998351706636e-06,1.10128733942501e-05,0.392857142857143,4.02487049291434e-11,1
107872,224690,1,1,18308,4.5,26,358063,4.5,90,2,1.22652733316162e-06,9.14307846024286e-05,0,5.8292615323355e-09,10,1.15177915325804e-06,0.000111581074137735,0.288888888888889,1.43018057650133e-09,0
107965,151505,1,0,378842,3.5,41,323412,4,55,7,1.12705010413943e-06,6.23616724014591e-05,0,5.17849050261814e-10,2,1.03358638973442e-06,3.121420843106e-07,0,2.0741838319153e-11,1
107965,214674,1,0,378842,3.5,41,73429,4,78,7,1.12705010413943e-06,6.23616724014591e-05,0,5.17849050261814e-10,2,1.10569810461231e-06,1.20089594942203e-05,0,4.99832721422684e-10,0
108007,130184,1,1,33861,4.5,28,335655,3,49,7,1.51637150495323e-06,6.79608476803378e-05,0.285714285714286,2.3717979810624e-05,4,1.36256860532928e-06,1.68578630641329e-05,0.333333333333333,1.84153524564808e-06,1
108130,320876,1,2,83091,4.5,29,37570,4,79,4,1.44991416508143e-06,0.000138690667220804,0.333333333333333,2.6747429222878e-06,4,1.30843469340758e-06,0.000146061070827627,0.166666666666667,2.95061597040485e-07,1
108174,128208,1,1,46528,4.5,30,804297,4.5,1173,6,1.38762268319048e-06,1.8388712902831e-06,0.866666666666667,2.35951300023481e-06,6,1.38762268319048e-06,1.8388712902831e-06,0.866666666666667,2.35951300023481e-06,1
108253,295235,1,0,289921,4.5,32,126228,4.5,80,10,1.33386510088689e-06,0.000124949797099143,0.111111111111111,4.72948906450585e-08,3,1.3623384266626e-06,5.80694215677862e-05,0,3.06926423319831e-07,1
108253,374673,1,2,289921,4.5,32,154990,4.5,249,10,1.33386510088689e-06,0.000124949797099143,0.111111111111111,4.72948906450585e-08,1,1.20491218599988e-06,0,NA,1.71710132502896e-09,1
108323,367422,1,1,282212,5,47,75206,4,105,10,1.67883260695843e-06,0.000801208545703722,0.155555555555556,0.00133681322393748,3,1.50926993594658e-06,6.08249825608365e-06,0.333333333333333,5.11452716801331e-05,1
108415,130199,1,0,80908,4.5,260,6405,3.5,166,4,1.64674652289472e-06,7.39839589928143e-05,0.5,7.61475438954718e-05,7,1.66658889251835e-06,0.000242336148846116,0.238095238095238,8.01833634297628e-05,1
108415,130201,1,1,80908,4.5,260,1387228,3.5,232,4,1.64674652289472e-06,7.39839589928143e-05,0.5,7.61475438954718e-05,8,1.55294936142722e-06,6.26055554573164e-05,0.178571428571429,9.87201634115164e-06,1
108475,110342,1,1,33327,3.5,45,292348,3.5,32,7,1.30746470825886e-06,6.08286973829469e-05,0.142857142857143,2.61447413487263e-08,4,1.24383678871193e-06,1.54178114522691e-05,0.5,4.60206773156432e-09,1
108504,110527,1,3,82717,4.5,398,590722,4.5,56,10,1.37611585794631e-06,0.000227745777861859,0.111111111111111,9.22041389865004e-06,18,1.27585032234358e-06,0.000100675161350892,0.0915032679738562,1.03897623430803e-06,1
108504,173371,1,3,82717,4.5,398,36235,4.5,44,10,1.37611585794631e-06,0.000227745777861859,0.111111111111111,9.22041389865004e-06,3,1.2437826415207e-06,1.77302625801516e-05,0.333333333333333,3.58454940104895e-07,1
108576,158037,1,1,190835,4,38,514953,4.5,26,11,1.18390411323806e-06,3.65166026919498e-05,0.581818181818182,1.79685395155637e-08,8,1.11873216321407e-06,4.16219981020793e-05,0.428571428571429,2.01453891062693e-09,1
108626,116111,1,1,241460,4.5,62,296588,4,26,4,1.69037702169092e-06,0.000111323054021704,0,0.00143589270738054,3,1.49067730413991e-06,7.52809209911854e-05,0,5.22990459524596e-05,1
108626,294584,1,1,241460,4.5,62,64611,5,87,4,1.69037702169092e-06,0.000111323054021704,0,0.00143589270738054,5,1.93730118446594e-06,0.000337316081107031,0.2,0.0392693149020124,1
108795,189118,1,1,35722,4.5,29,352635,4,52,6,1.4752831068282e-06,6.55719145328916e-08,0.6,0.00011791252128067,4,1.47526569535173e-06,3.7637909763019e-07,0.5,6.19672075884691e-05,1
108807,139846,1,1,129903,3.5,50,175076,4,45,5,1.72123853439981e-06,0.000410668308227476,0.2,0.0001441952347332,7,1.51347522668075e-06,0.000132562852259925,0.333333333333333,5.49648222356812e-06,1
108833,112960,1,1,568156,4.5,28,74834,3,26,2,1.2266567225695e-06,0,1,8.55781354611182e-08,5,1.24370684337254e-06,8.2297011048191e-07,0.5,9.87045550015154e-08,1
108944,122209,1,3,502872,3,84,738814,4.5,32,3,1.42319784015496e-06,1.3568153162164e-05,0.333333333333333,1.5999518061895e-06,4,1.43329926858738e-06,6.94778391634474e-05,0.166666666666667,1.39351339680335e-06,1
109000,121609,1,1,246602,4.5,28,953719,5,37,6,1.01163071836909e-06,1.47077817067012e-05,0.6,1.38457712365027e-10,7,9.35697904317404e-07,3.50010500245005e-10,0.761904761904762,1.87928341543269e-11,1
109000,145640,1,0,246602,4.5,28,1227051,4.5,30,6,1.01163071836909e-06,1.47077817067012e-05,0.6,1.38457712365027e-10,8,9.35701406452784e-07,2.88341983535171e-09,0.607142857142857,2.34097248846699e-11,1
109000,311508,1,1,246602,4.5,28,55677,5,97,6,1.01163071836909e-06,1.47077817067012e-05,0.6,1.38457712365027e-10,5,9.35695277733072e-07,3.33343333566672e-11,0.9,1.7475581296013e-11,1
109197,219007,1,2,318952,2.5,28,9383,4.5,25,4,1.46533672705319e-06,2.37318058896312e-05,0.5,3.23615340511389e-06,5,1.34067666632703e-06,2.47522256291398e-05,0,2.35260845779783e-07,1
109281,112571,1,2,11161,4.5,96,88716,4,43,4,1.25219603880305e-06,1.90830361329603e-05,0.166666666666667,6.12515136015197e-09,3,1.28660719110491e-06,1.1830121874472e-05,0.333333333333333,4.95814578713615e-08,1
109378,109379,1,1,996,3.5,709,17032,4.5,74,7,1.8123624869963e-06,0.00036035959979724,0.19047619047619,0.00549363742437623,4,1.5830875589898e-06,1.60474814212331e-05,0.5,0.000216528610103689,1
109378,301093,1,2,996,3.5,709,40735,4.5,79,7,1.8123624869963e-06,0.00036035959979724,0.19047619047619,0.00549363742437623,5,1.58229350278642e-06,2.77482871549207e-05,0.4,0.000209086383595564,1
109385,127046,1,1,264472,4,43,652238,4,305,4,1.62954030667949e-06,9.60481187470733e-05,0.5,0.00061348300315305,5,1.86360290349332e-06,0.000483732622964235,0.2,0.0166173519330417,0
109511,322160,1,0,751167,4,78,324335,4,336,11,1.70927314868625e-06,0.000344768983156547,0.127272727272727,0.00140637969054731,2,1.50690690781196e-06,0,1,0.000102851953277624,1
109511,324343,1,1,751167,4,78,290609,4.5,311,11,1.70927314868625e-06,0.000344768983156547,0.127272727272727,0.00140637969054731,3,1.93221779959037e-06,0.00122002024104591,0.333333333333333,0.0364091283454427,1
109554,109556,1,1,451476,4,44,441,4.5,384,4,1.36770466332582e-06,5.34468317365724e-06,0.833333333333333,6.40868377284237e-06,4,1.53627530053386e-06,6.50580607118439e-05,0.5,0.000162925132756535,1
109634,115457,1,1,777551,4,26,11934,4,53,15,1.18710143069464e-06,0.000116385089816142,0.152380952380952,4.13552602495586e-09,7,1.13980636969392e-06,3.59190168203356e-05,0.333333333333333,6.5916263923037e-10,1
109634,142807,1,1,777551,4,26,1258811,3.5,29,15,1.18710143069464e-06,0.000116385089816142,0.152380952380952,4.13552602495586e-09,4,1.18625087782565e-06,1.17101206130397e-05,0.5,5.8631536222099e-09,1
109634,264445,1,0,777551,4,26,165053,4,47,15,1.18710143069464e-06,0.000116385089816142,0.152380952380952,4.13552602495586e-09,5,1.21190674135244e-06,0.000106261126080234,0.2,8.9219506392233e-09,0
109643,229397,1,1,103260,4.5,26,6771,4.5,27,6,1.54920107700459e-06,0.000319616729250384,0,6.28771525837838e-06,2,1.44400370242549e-06,3.81874267080377e-05,0,6.21600816860235e-07,1
109734,109736,1,1,45689,3.5,48,856309,4,29,5,0.0666666666666667,1.31670616758835e-09,0.5,0,6,0.0714285714285714,2.25006750157503e-09,0.333333333333333,0,1
109785,183638,1,1,16390,4.5,672,33336,4.5,25,4,1.25651503043279e-06,8.0236407076165e-06,0.666666666666667,1.85190258017042e-07,2,1.14144045219305e-06,0,1,1.34471371511729e-08,1
109808,184469,1,1,1212740,4,41,94773,4.5,32,3,1.13255157073577e-06,0.000385033750935521,0,4.7839873306988e-09,8,1.03825664250643e-06,0.000352952318498965,0.642857142857143,1.75683633660332e-10,1
109863,120672,1,1,507393,4.5,46,220795,5,90,6,1.24852517963156e-06,0.000144608262539246,0.133333333333333,1.54152113857645e-08,4,1.14310405333266e-06,3.15580909137579e-05,0.166666666666667,5.63987523481339e-10,1
109863,120676,1,1,507393,4.5,46,15194,5,27,6,1.24852517963156e-06,0.000144608262539246,0.133333333333333,1.54152113857645e-08,3,1.13484706800912e-06,9.65066599538499e-06,0.333333333333333,1.11936295735038e-09,1
109905,260258,1,0,262401,4,166,666542,4,58,6,1.53001116908153e-06,4.09557995253529e-05,0.4,0.00021503350577095,3,1.52758279880665e-06,0,1,0.000203825847779606,1
109971,115348,1,1,330882,4.5,53,974334,4,141,2,1.48482729231349e-06,0.000177754016440523,0,2.17997994600953e-05,12,1.35301885567077e-06,0.000221823414681038,0.151515151515152,8.22317817586546e-07,0
109972,122313,1,2,530810,2.5,62,167565,4.5,55,4,1.22684182696377e-06,1.49167452048597e-05,0.166666666666667,3.35455442575786e-08,8,1.27821663215482e-06,2.30945271260723e-05,0.0714285714285714,4.45799540393314e-08,1
109972,260444,1,2,530810,2.5,62,84110,4,62,4,1.22684182696377e-06,1.49167452048597e-05,0.166666666666667,3.35455442575786e-08,3,1.33493881975389e-06,3.43650008249736e-05,0.333333333333333,8.17237550298335e-07,1
110012,110014,1,1,462922,4.5,31,842082,4,31,4,1.45041888097282e-06,8.0236407076165e-06,0.666666666666667,2.92028434000938e-05,4,1.63665317518899e-06,0.000120578050540012,0.5,0.000743619980105528,1
110012,157732,1,1,462922,4.5,31,4387,4.5,72,4,1.45041888097282e-06,8.0236407076165e-06,0.666666666666667,2.92028434000938e-05,2,1.29922436305526e-06,0,1,2.12049300761581e-06,1
110034,110037,1,1,111251,4.5,71,392192,4,85,3,1.31445772046742e-06,0,1,2.83019146246284e-07,18,1.45250455360178e-06,0.000337277527511973,0.124183006535948,3.67243995788693e-06,1
110037,179975,1,1,392192,4,85,260201,4,27,18,1.45250455360178e-06,0.000337277527511973,0.124183006535948,3.67243995788693e-06,2,1.30090608108548e-06,2.01308661724356e-05,0,1.33524374428214e-07,1
