"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","same_community"
3308,240729,1,1,664962,4.5,43,78326,5,41,2,1.01341970371662e-06,3.70240570060597e-09,0,1.55751377148438e-05,3,1.05742225831557e-06,6.27024771430902e-05,0,3.85562218189475e-08,0
3308,329651,1,1,664962,4.5,43,692874,4,51,2,1.01341970371662e-06,3.70240570060597e-09,0,1.55751377148438e-05,NA,NA,NA,NA,NA,NA
3320,32955,1,1,476289,4.5,159,383426,4,50,4,9.88243851146758e-07,3.38263212915618e-05,0.166666666666667,5.53710110603483e-08,3,1.03310160864251e-06,3.49224939907929e-05,0,3.99025693994832e-09,0
3320,282404,1,1,476289,4.5,159,17681,5,36,4,9.88243851146758e-07,3.38263212915618e-05,0.166666666666667,5.53710110603483e-08,NA,NA,NA,NA,NA,NA
3337,62294,1,1,2333,4.5,35,95340,5,29,1,9.17926367618495e-07,0,NA,2.47251467421307e-07,1,8.74251203843908e-07,0,NA,5.30541443420543e-11,0
3359,3361,1,0,441094,4,85,439633,5,29,2,0.25,4.00012000280006e-10,0,1.48305473340321e-15,7,1.16668280577881e-06,9.10727113070906e-05,0.142857142857143,0.0139093547011584,0
3371,36229,1,1,111640,3.5,43,643035,3.5,40,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,3,1.16666375000729e-06,0,1,2.19732760605955e-07,0
3371,123947,1,2,111640,3.5,43,335555,4.5,81,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,2,1.02506173434295e-06,8.00024000560012e-10,0,1.721340600039e-05,0
3371,202589,1,1,111640,3.5,43,738144,5,31,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,2,4.6868482351673e-07,0,1,0,0
3371,208712,1,2,111640,3.5,43,411688,4.5,25,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,5,9.82500680381721e-07,5.64051138067537e-05,0.2,5.39325500689542e-09,0
3371,239762,1,0,111640,3.5,43,821349,4.5,32,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,2,9.67777836919757e-07,7.16231486801358e-06,0,4.63817468185714e-08,0
3371,255142,1,0,111640,3.5,43,624761,4.5,45,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,0,NA,0,NA,1.02750738949566e-15,0
3371,258181,1,1,111640,3.5,43,174528,4.5,31,3,9.63540587701946e-07,7.44603936849644e-06,0.333333333333333,5.52958137498386e-08,2,0.04,2.00006000140003e-10,0,9.84591369446209e-16,0
3382,19209,1,1,235716,4.5,52,404867,4,27,1,1.35742491064751e-06,0,NA,0.000440952131301249,2,6.92548592672005e-07,0,1,7.64508774631022e-13,0
3382,75669,1,1,235716,4.5,52,231137,3.5,81,1,1.35742491064751e-06,0,NA,0.000440952131301249,2,1.04486657053894e-06,3.72115903977326e-05,0,3.35809974629017e-09,0
3391,149497,1,7,14301,4,50,63647,4,232,5,1.04958997767522e-06,1.77574774648662e-05,0.4,1.23035018097967e-05,2,9.32174081645399e-07,2.86465593910524e-05,0,1.29876777820664e-10,0
3391,178521,1,4,14301,4,50,49831,5,26,5,1.04958997767522e-06,1.77574774648662e-05,0.4,1.23035018097967e-05,NA,NA,NA,NA,NA,NA
3430,3432,1,1,593796,4.5,517,415822,4,33,1,9.62819752439785e-07,0,NA,1.29933680557173e-06,2,1.14285453061822e-06,4.2973289190081e-05,0,0.000143314022268746,0
3454,16912,1,1,17692,4,114,164636,4.5,63,2,0.25,0,1,1.03048219917901e-15,4,1.06533939582472e-06,4.93537003308225e-05,0,9.09877782736153e-07,0
3454,207571,1,1,17692,4,114,154867,3.5,47,2,0.25,0,1,1.03048219917901e-15,1,0.0106382978723404,0,NA,0,0
3454,342961,1,2,17692,4,114,747565,4,90,2,0.25,0,1,1.03048219917901e-15,NA,NA,NA,NA,NA,NA
3458,6626,1,1,18068,4,52,224018,5,208,3,1.01108656417619e-06,0,1,7.99595154615023e-06,0,NA,0,NA,1.02750738949566e-15,0
3458,222378,1,1,18068,4,52,12367,4.5,171,3,1.01108656417619e-06,0,1,7.99595154615023e-06,0,NA,0,NA,1.02750738949566e-15,0
3458,231762,1,1,18068,4,52,250088,4.5,75,3,1.01108656417619e-06,0,1,7.99595154615023e-06,1,7.73610595370714e-07,0,NA,1.13865502260103e-10,0
3475,32959,1,0,7719,5,57,500384,4.5,219,3,1.1374351519784e-06,0.000164069150892006,0,0.00024473447939702,2,9.42879421750908e-07,0,1,1.44738980250329e-06,0
3518,4536,1,1,168901,4,36,157066,4,50,3,1.04021145418441e-06,4.2973289190081e-05,0.333333333333333,1.23522037978661e-05,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,0
3541,32964,1,1,16906,4,120,221105,3.5,35,2,1.22244756005579e-06,4.99377566255787e-05,0,0.00107602537069262,3,1.11992742870262e-06,0,1,5.52119713436094e-05,0
3541,293532,1,0,16906,4,120,604545,4,144,2,1.22244756005579e-06,4.99377566255787e-05,0,0.00107602537069262,NA,NA,NA,NA,NA,NA
3596,9471,1,2,596700,4.5,45,153007,3.5,26,2,1.03681416039308e-06,0,1,1.61310797743377e-06,1,1.00483122854685e-06,0,NA,5.51669587579411e-06,0
3633,4835,1,0,82914,4.5,28,831897,4,31,4,1.18767243519168e-06,7.48908687087517e-05,0.666666666666667,8.0858565666175e-06,4,1.2423579456866e-06,8.24867871738206e-06,0.333333333333333,0.00130869833289994,0
3652,3866,1,1,465777,2.5,77,393765,4,38,3,9.73312738035797e-07,0,1,4.46073729991976e-07,14,9.6195469193401e-07,0.000112179114508995,0.131868131868132,2.11245739340623e-06,0
3652,22627,1,2,465777,2.5,77,420585,4.5,1185,3,9.73312738035797e-07,0,1,4.46073729991976e-07,1,1.02135239313079e-06,0,NA,9.56995891165495e-06,0
3652,62236,1,3,465777,2.5,77,371928,4,206,3,9.73312738035797e-07,0,1,4.46073729991976e-07,2,6.35467338567466e-07,1.43248297420273e-05,0,1.93662860073948e-15,0
3688,11462,1,1,1333989,4.5,26,63959,4.5,26,6,1.07336791724763e-06,6.62308624907825e-05,0,0.0001958975410447,0,NA,0,NA,1.02750738949566e-15,0
3688,40696,1,0,1333989,4.5,26,2602,4.5,65,6,1.07336791724763e-06,6.62308624907825e-05,0,0.0001958975410447,1,8.17791880144422e-07,0,NA,2.76360037540138e-12,0
3738,103927,1,3,555120,4.5,106,77971,3.5,49,7,9.00537440744636e-07,3.92316662124667e-05,0.0952380952380952,2.17230447522598e-07,1,9.55378109994593e-07,0,NA,1.35690744799342e-08,0
3754,370350,1,1,1774057,4.5,29,79521,4,269,2,1.16553648478858e-06,1.43248297420273e-05,0,1.73250665927708e-05,NA,NA,NA,NA,NA,NA
3850,14041,1,2,23422,5,33,214583,4,85,1,1.01981916566554e-06,0,NA,2.64841706594325e-07,4,1.05786298981701e-06,9.20740977707622e-06,0.333333333333333,8.70988176258453e-08,0
3850,36050,1,1,23422,5,33,800,3.5,52,1,1.01981916566554e-06,0,NA,2.64841706594325e-07,4,1.20699186246086e-06,3.09385119469074e-05,0.166666666666667,3.83944905773243e-06,0
3850,87434,1,1,23422,5,33,50445,4.5,68,1,1.01981916566554e-06,0,NA,2.64841706594325e-07,3,1.01712327025474e-06,1.85684956144574e-05,0,1.58832007367755e-09,0
3866,24456,1,1,393765,4,38,737682,4,49,14,9.6195469193401e-07,0.000112179114508995,0.131868131868132,2.11245739340623e-06,4,1.12799214015077e-06,0.000252175347535824,0,1.14915723866247e-07,0
3866,25979,1,1,393765,4,38,7876,4.5,90,14,9.6195469193401e-07,0.000112179114508995,0.131868131868132,2.11245739340623e-06,4,8.56806254685659e-07,4.2973289190081e-05,0.333333333333333,3.81631212249827e-10,0
3866,41986,1,1,393765,4,38,6724,4,26,14,9.6195469193401e-07,0.000112179114508995,0.131868131868132,2.11245739340623e-06,2,0.037037037037037,5.60016800392008e-09,0,8.05036563733704e-16,0
3920,43256,1,0,65410,2.5,34,2542111,4.5,40,6,1.00980622828285e-06,0.000260747834348489,0.133333333333333,1.59626957970978e-05,0,NA,0,NA,1.02750738949566e-15,0
3920,53645,1,2,65410,2.5,34,469752,4,60,6,1.00980622828285e-06,0.000260747834348489,0.133333333333333,1.59626957970978e-05,2,1.00876414287328e-06,0,1,1.0060937215082e-08,0
3920,299127,1,1,65410,2.5,34,238161,3.5,57,6,1.00980622828285e-06,0.000260747834348489,0.133333333333333,1.59626957970978e-05,NA,NA,NA,NA,NA,NA
3971,5923,1,1,386873,4.5,63,198039,4,27,3,0.04,3.00009000210004e-10,0.333333333333333,5.395499102852e-16,1,1,0,NA,8.80807306470603e-16,0
3971,7349,1,0,386873,4.5,63,1009951,5,52,3,0.04,3.00009000210004e-10,0.333333333333333,5.395499102852e-16,1,7.8014864952368e-07,0,NA,1.91212705404759e-10,0
4014,57058,1,0,2768,5,84,715723,4.5,65,9,1.36654586401229e-06,0.000289530410329598,0.0555555555555556,0.0204149355115538,3,1.16850687023614e-06,2.99512179656154e-05,0.333333333333333,6.86686417326644e-06,0
4047,66693,1,1,2763,4,37,318577,4.5,77,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,4,1.24218355994902e-06,6.95930257283795e-05,0.333333333333333,8.2332433964408e-05,0
4047,80055,1,0,2763,4,37,421545,4.5,26,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,4,0.166666666666667,5.33349333706675e-10,0.5,1.04480745866197e-15,0
4047,240357,1,1,2763,4,37,91812,4,34,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,4,8.81298752345356e-07,3.79104121835125e-05,0.333333333333333,5.62654094295327e-11,0
4047,257326,1,2,2763,4,37,37175,4.5,26,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,1,1,0,NA,8.80904928812756e-16,0
4047,279185,1,2,2763,4,37,23133,4,26,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,NA,NA,NA,NA,NA,NA
4047,312000,1,1,2763,4,37,70023,4,60,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,NA,NA,NA,NA,NA,NA
4047,357183,1,0,2763,4,37,500438,4.5,66,1,9.76738007610743e-07,0,NA,2.06753401678497e-06,NA,NA,NA,NA,NA,NA
4146,62608,1,2,91857,3,30,303589,4,26,3,1.27951030581576e-06,6.61935996765277e-05,0.333333333333333,0.00772779153521817,3,0.142857142857143,1.40004200098002e-09,0,1.96986482536148e-15,0
4146,372529,1,3,91857,3,30,723081,4,45,3,1.27951030581576e-06,6.61935996765277e-05,0.333333333333333,0.00772779153521817,NA,NA,NA,NA,NA,NA
4203,18349,1,1,962,3.5,88,45563,4,52,2,1.07197910927112e-06,3.86366105147935e-05,0,3.60254896175341e-09,0,NA,0,NA,1.02750738949566e-15,0
4205,269793,1,1,1804,4,27,10258,4.5,534,5,0.0769230769230769,4.06678866951339e-09,0.5,1.39969753970857e-16,NA,NA,NA,NA,NA,NA
4253,62829,1,1,34426,5,157,148308,3.5,33,3,1.02519099308201e-06,2.86492594720543e-05,0.333333333333333,7.11081415081111e-06,0,NA,0,NA,1.02750738949566e-15,0
4262,4264,1,2,9105,4.5,105,292253,4.5,34,1,9.81169396934042e-07,0,NA,4.30108040728575e-08,4,1.38909532388841e-06,8.61065331639466e-06,0.5,0.0936168710361848,0
4264,158225,1,2,292253,4.5,34,390788,5,30,4,1.38909532388841e-06,8.61065331639466e-06,0.5,0.0936168710361848,2,1.4675538518886e-06,2.86492594720543e-05,0,0.00297653719935262,0
4311,256238,1,4,167430,3,33,38921,5,207,3,1.12715173265764e-06,0,1,0.000101238648425105,1,0.0121951219512195,0,NA,3.67834092530377e-16,0
4315,38200,1,1,1586706,4.5,63,18505,4.5,76,9,1.11793673596011e-06,0.000224024226629203,0.138888888888889,2.92320810571894e-05,3,1.07793932495128e-06,9.84769594868e-06,0.333333333333333,8.32278337521283e-08,0
4386,4786,1,0,132250,4,174,21123,3,104,3,1.04206938306366e-06,0,1,1.48196985877106e-05,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,0
4386,320289,1,2,132250,4,174,902511,4,38,3,1.04206938306366e-06,0,1,1.48196985877106e-05,NA,NA,NA,NA,NA,NA
4390,6974,1,1,551077,3.5,55,143995,4,28,4,1.34670340473555e-06,0.000316495575484081,0.166666666666667,0.0120555303411764,2,0.5,2.00006000140003e-10,0,1.61943038046882e-15,0
4391,170340,1,1,2028767,3.5,210,172275,4,43,2,0.1,8.00024000560012e-10,0,1.3609975286009e-15,1,9.44805412601248e-07,0,NA,7.72733157704225e-11,0
4405,68721,1,1,410412,2.5,30,35429,4.5,32,6,1.21215794418013e-06,0.000356492664826383,0,0.00133148391228017,0,NA,0,NA,1.02750738949566e-15,0
4434,7385,1,0,16394,5,32,262206,2.5,31,0,NA,0,NA,1.02750738949566e-15,4,1.05682550754045e-06,2.55603340403411e-05,0,7.04357276871205e-05,0
4465,24689,1,2,68908,4,33,379232,3.5,33,5,1.30189686373046e-06,0.000718604027859369,0.2,0.0187468331136819,6,1.08637790741887e-06,1.58876440153598e-05,0.4,1.80141807360211e-07,0
4465,33394,1,1,68908,4,33,355578,4.5,70,5,1.30189686373046e-06,0.000718604027859369,0.2,0.0187468331136819,8,1.29448330051818e-06,0.000179293739709696,0.178571428571429,3.8691191091426e-05,0
4465,80864,1,2,68908,4,33,511043,4,25,5,1.30189686373046e-06,0.000718604027859369,0.2,0.0187468331136819,2,9.78579865327839e-07,0,1,1.72276917374455e-09,0
4465,287294,1,1,68908,4,33,1252239,4.5,38,5,1.30189686373046e-06,0.000718604027859369,0.2,0.0187468331136819,NA,NA,NA,NA,NA,NA
4465,358859,1,1,68908,4,33,149835,4,39,5,1.30189686373046e-06,0.000718604027859369,0.2,0.0187468331136819,NA,NA,NA,NA,NA,NA
4489,154316,1,1,152405,4.5,25,1232576,4,34,7,1.09801906380699e-06,0.00011716010797564,0.142857142857143,0.000118303334721262,5,8.79033555347908e-07,0.000115755271575984,0.2,3.10243301504654e-10,0
4489,162041,1,1,152405,4.5,25,376392,4.5,55,7,1.09801906380699e-06,0.00011716010797564,0.142857142857143,0.000118303334721262,2,1.04393178114597e-06,0,1,4.55201568600373e-05,0
4497,68721,1,1,617305,3.5,60,35429,4.5,32,3,9.90318644927192e-07,7.88744581392421e-06,0.333333333333333,6.50429288521761e-08,0,NA,0,NA,1.02750738949566e-15,0
4536,6015,1,2,157066,4,50,411822,4,275,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,1,9.1341551637206e-07,0,NA,1.71416012427592e-07,0
4536,6449,1,1,157066,4,50,18500,3.5,102,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,3,9.35747812221615e-07,2.93173545561484e-05,0,3.08991134222974e-07,0
4536,8791,1,1,157066,4,50,43243,4.5,87,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,6,1.09572230014025e-06,3.5081524301609e-05,0.133333333333333,0.000190447581493365,0
4536,30919,1,1,157066,4,50,301798,4,419,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,4,9.18371470239254e-07,6.66686667133343e-11,0.833333333333333,6.45492829637443e-07,0
4536,33134,1,1,157066,4,50,464073,3.5,61,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,0,NA,0,NA,1.02750738949566e-15,0
4536,52162,1,1,157066,4,50,481716,4.5,52,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,14,1.27738228602889e-06,0.000746491314156754,0.0989010989010989,8.69313573625301e-06,0
4536,175293,1,1,157066,4,50,1921014,4,38,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,0,NA,0,NA,1.02750738949566e-15,0
4536,257272,1,1,157066,4,50,189056,4.5,102,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,1,8.97052465010469e-07,0,NA,1.12516797277889e-09,0
4536,263180,1,2,157066,4,50,572998,3.5,33,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,NA,NA,NA,NA,NA,NA
4536,336642,1,1,157066,4,50,332892,3.5,54,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,NA,NA,NA,NA,NA,NA
4536,356097,1,4,157066,4,50,13264,3,191,6,1.12089779429732e-06,9.50475917927272e-05,0.0666666666666667,0.000204423155158032,NA,NA,NA,NA,NA,NA
4558,19217,1,2,668333,4.5,118,8248,4.5,249,1,0.0909090909090909,0,NA,0,2,0.0256410256410256,0,1,2.25988218374336e-17,0
4559,17461,1,3,152907,3.5,171,157197,4,42,1,7.96873705080229e-07,0,NA,7.78392679291745e-11,4,1.01019998929188e-06,1.43249297450274e-05,0.333333333333333,4.12367527051791e-06,0
4559,161183,1,1,152907,3.5,171,719747,3.5,210,1,7.96873705080229e-07,0,NA,7.78392679291745e-11,2,7.42002694953788e-07,0,1,4.94410698821489e-12,0
4559,293109,1,1,152907,3.5,171,5481,4,57,1,7.96873705080229e-07,0,NA,7.78392679291745e-11,NA,NA,NA,NA,NA,NA
4601,15532,1,2,629739,4.5,27,257,4.5,194,4,9.98513213824615e-07,5.7089251073645e-08,0.833333333333333,3.50619168621022e-08,1,1.17518894100199e-06,0,NA,0.000736162489265454,0
4602,15532,1,0,334122,3.5,28,257,4.5,194,3,9.97354019785509e-07,0,1,2.49891974726532e-08,1,1.17518894100199e-06,0,NA,0.000736162489265454,0
4645,8701,1,3,972695,4.5,114,657898,4.5,194,1,0.333333333333333,0,NA,7.39507538120359e-16,2,1.08766705206336e-06,1.93445379509961e-05,0,1.2680155980549e-06,0
4645,61378,1,1,972695,4.5,114,868239,5,42,1,0.333333333333333,0,NA,7.39507538120359e-16,0,NA,0,NA,1.02750738949566e-15,0
4659,20861,1,0,390737,4,40,19296,5,47,2,9.05391151612275e-07,0,1,6.4672029260844e-08,4,1.07922830859023e-06,6.60929876258118e-07,0.666666666666667,1.49453685772463e-07,0
4679,16781,1,1,104776,4,49,96971,4,31,4,0.0714285714285714,2.66674666853337e-10,0.833333333333333,0,3,1.28921967400791e-06,0.000214129327390201,0.333333333333333,0.00917320663979641,0
4679,37669,1,1,104776,4,49,15616,3.5,32,4,0.0714285714285714,2.66674666853337e-10,0.833333333333333,0,4,0.125,2.00006000140003e-10,0.666666666666667,2.56755411098325e-16,0
4679,294696,1,1,104776,4,49,275406,4.5,49,4,0.0714285714285714,2.66674666853337e-10,0.833333333333333,0,NA,NA,NA,NA,NA,NA
4712,26596,1,1,506887,4.5,84,15121,4.5,26,2,9.09258708652597e-07,7.16201485901337e-05,0,2.61051524378677e-07,6,1.17234256318633e-06,0.0001611485718536,0.333333333333333,0.00142511807674073,1
4712,26598,1,4,506887,4.5,84,570576,5,34,2,9.09258708652597e-07,7.16201485901337e-05,0,2.61051524378677e-07,6,1.03178410949293e-06,0.000563162890044698,0.133333333333333,1.37551164271899e-05,0
4714,125001,1,2,9168,4,97,218786,5,601,6,1.09415175884895e-06,4.33504256596265e-05,0.266666666666667,1.91205373066398e-05,0,NA,0,NA,1.02750738949566e-15,0
4714,391598,1,1,9168,4,97,424096,4.5,41,6,1.09415175884895e-06,4.33504256596265e-05,0.266666666666667,1.91205373066398e-05,NA,NA,NA,NA,NA,NA
4728,14312,1,4,1113061,4,406,1522794,4.5,75,4,1.06517712297789e-06,1.77322318555967e-05,0.166666666666667,9.4773377386029e-07,1,9.89721739732874e-07,0,NA,1.44283434417179e-07,1
4739,11357,1,0,868892,5,4921,109769,4.5,34,3,1.20311172817375e-06,4.21985418076022e-05,0.333333333333333,0.00016128290774836,5,9.05121539720354e-07,3.63611758396206e-05,0.1,4.67573106183111e-08,0
4781,332820,1,1,5935,4.5,49,16620,4.5,46,2,1.08280068562939e-06,0,1,1.62310256744742e-06,NA,NA,NA,NA,NA,NA
4786,4896,1,0,21123,3,104,123652,4.5,60,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,3,9.73606501354773e-07,7.25211169456393e-06,0.333333333333333,1.13048110693633e-06,0
4786,171108,1,0,21123,3,104,158532,4.5,25,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,3,9.40234024248635e-07,3.13532412945765e-05,0.333333333333333,1.81065851995536e-09,0
4786,247515,1,0,21123,3,104,21910,4.5,66,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,2,1.13716094125085e-06,7.63762203675573e-05,0,1.9367010781976e-07,0
4786,290679,1,0,21123,3,104,102184,4.5,114,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,NA,NA,NA,NA,NA,NA
4786,310660,1,0,21123,3,104,226293,4.5,27,6,1.16472332579757e-06,0.000201191962254612,0.2,0.00025013428257338,NA,NA,NA,NA,NA,NA
4835,31596,1,4,831897,4,31,566217,3.5,26,4,1.2423579456866e-06,8.24867871738206e-06,0.333333333333333,0.00130869833289994,1,1.00184238815181e-06,0,NA,2.25284946549054e-07,0
4930,4951,1,1,17403,5,42,1633,5,37,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,1,9.37063094332268e-07,0,NA,8.42804157616694e-07,0
4930,14103,1,1,17403,5,42,136602,4.5,123,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,1,0.0714285714285714,0,NA,1.32733111351935e-16,0
4930,36806,1,2,17403,5,42,155532,4.5,30,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,14,1.07764310831068e-06,0.000729336933693617,0.043956043956044,7.022830499296e-09,0
4930,105844,1,1,17403,5,42,254621,4,148,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,3,9.57619587534091e-07,6.57009924465606e-06,0,9.08676382468737e-10,0
4930,214776,1,1,17403,5,42,112286,4,996,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,5,0.2,1.33337333426669e-10,0.8,0,0
4930,352083,1,1,17403,5,42,196072,4.5,37,16,1.50760435637355e-06,0.0019995589373962,0.0416666666666667,0.00122383630514823,NA,NA,NA,NA,NA,NA
4951,105844,1,1,1633,5,37,254621,4,148,1,9.37063094332268e-07,0,NA,8.42804157616694e-07,3,9.57619587534091e-07,6.57009924465606e-06,0,9.08676382468737e-10,0
5044,8094,1,1,170211,4,125,302970,4,33,1,1.10760492618367e-06,0,NA,3.76464565565724e-06,4,1.04534825254359e-06,8.59431449438263e-05,0.166666666666667,2.72681856143911e-05,0
5092,212740,1,1,672,3.5,70,31717,4.5,60,3,0.333333333333333,0,1,8.5983782996633e-16,1,1,0,NA,8.80953320935948e-16,0
5100,60376,1,1,246006,4.5,562,188832,3.5,432,0,NA,0,NA,1.02750738949566e-15,2,0.0454545454545455,1.40004200098002e-09,0,1.18669185122633e-15,0
5197,40488,1,3,18493,4.5,34,203941,4.5,44,6,7.86528961176144e-07,6.68458720295106e-05,0.2,9.77565378524563e-13,6,1.29460563723079e-06,0.000573840770648255,0.0666666666666667,1.29140510855255e-05,0
5204,120294,1,1,394632,3.5,303,23626,4,35,3,1.30125310674179e-06,7.10874184064575e-06,0.666666666666667,0.0184223181788026,2,1.32800361216983e-06,7.16201485901337e-05,0,0.0002494092379062,0
5204,170698,1,1,394632,3.5,303,94124,3,50,3,1.30125310674179e-06,7.10874184064575e-06,0.666666666666667,0.0184223181788026,2,9.64208577599506e-07,2.34343900975095e-05,0,8.09483874005914e-10,0
5204,179229,1,1,394632,3.5,303,780123,4.5,46,3,1.30125310674179e-06,7.10874184064575e-06,0.666666666666667,0.0184223181788026,3,9.91852920114182e-07,0.000200520215566363,0,2.10626273884694e-07,0
5206,120294,1,1,153086,4,56,23626,4,35,2,1.1908575484292e-06,0,1,0.0030924477166911,2,1.32800361216983e-06,7.16201485901337e-05,0,0.0002494092379062,0
5206,170698,1,1,153086,4,56,94124,3,50,2,1.1908575484292e-06,0,1,0.0030924477166911,2,9.64208577599506e-07,2.34343900975095e-05,0,8.09483874005914e-10,0
5206,179229,1,1,153086,4,56,780123,4.5,46,2,1.1908575484292e-06,0,1,0.0030924477166911,3,9.91852920114182e-07,0.000200520215566363,0,2.10626273884694e-07,0
5206,212752,1,3,153086,4,56,5338,4.5,92,2,1.1908575484292e-06,0,1,0.0030924477166911,4,0.25,6.00018000420009e-10,0.5,1.42047681645095e-15,0
5206,370215,1,1,153086,4,56,2310,4.5,146,2,1.1908575484292e-06,0,1,0.0030924477166911,NA,NA,NA,NA,NA,NA
5288,201175,1,2,222778,4.5,43,336608,5,35,8,1.1443650890831e-06,0.000147597806344263,0.214285714285714,7.67720986981454e-06,3,7.94386546904951e-07,2.86492594720543e-05,0.333333333333333,4.82896380844529e-13,0
5322,62079,1,0,84645,3.5,29,61697,4,89,2,9.72513841303246e-07,0,1,2.1552508138509e-06,2,1.12018837087645e-06,4.39365922897369e-05,0,0.000236991893236906,1
5355,26553,1,1,112767,4.5,79,7641,4.5,40,2,1.2964232977638e-06,0.000342614995986736,0,0.000178406568180413,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,1.37786712671054e-15,0
5376,92523,1,1,11021,4,45,276491,5,112,1,0.333333333333333,0,NA,7.39410152912479e-16,3,1.20086221907329e-06,5.89945590716702e-05,0,0.00160849752957079,0
5376,299990,1,1,11021,4,45,107827,3.5,62,1,0.333333333333333,0,NA,7.39410152912479e-16,NA,NA,NA,NA,NA,NA
5402,82665,1,1,36814,4,31,274298,4.5,100,7,1.04762722908884e-06,6.94202847124978e-05,0.19047619047619,7.42189945770824e-06,4,0.0476190476190476,6.66686667133343e-11,0.833333333333333,1.47198131163666e-16,0
5402,320278,1,1,36814,4,31,206215,4,29,7,1.04762722908884e-06,6.94202847124978e-05,0.19047619047619,7.42189945770824e-06,NA,NA,NA,NA,NA,NA
5402,360013,1,1,36814,4,31,1375152,3.5,25,7,1.04762722908884e-06,6.94202847124978e-05,0.19047619047619,7.42189945770824e-06,NA,NA,NA,NA,NA,NA
5402,369753,1,1,36814,4,31,102791,4.5,49,7,1.04762722908884e-06,6.94202847124978e-05,0.19047619047619,7.42189945770824e-06,NA,NA,NA,NA,NA,NA
5457,17563,1,1,439872,4.5,96,953444,5,30,2,9.89824603080334e-07,0,1,4.75029879629299e-06,1,1.02384221362877e-06,0,NA,8.29855266773785e-08,0
5457,88787,1,1,439872,4.5,96,263821,4.5,381,2,9.89824603080334e-07,0,1,4.75029879629299e-06,5,7.00614719354762e-07,7.81432094761644e-05,0.3,8.73006314731978e-15,0
5457,95672,1,1,439872,4.5,96,543474,4.5,86,2,9.89824603080334e-07,0,1,4.75029879629299e-06,2,1.28272718060414e-06,1.43248297420273e-05,0,5.64114797736228e-06,0
5457,126547,1,3,439872,4.5,96,155220,4.5,34,2,9.89824603080334e-07,0,1,4.75029879629299e-06,2,1.07748170974798e-06,3.31574639976351e-05,0,1.31494806550913e-08,0
5457,170333,1,4,439872,4.5,96,1025118,4.5,105,2,9.89824603080334e-07,0,1,4.75029879629299e-06,1,1.21188471098367e-06,0,NA,9.6201373716247e-06,0
5457,192926,1,1,439872,4.5,96,1105048,2.5,28,2,9.89824603080334e-07,0,1,4.75029879629299e-06,3,1.03485173679167e-06,6.00018000420009e-10,0.333333333333333,2.66172314737015e-08,0
5457,294906,1,1,439872,4.5,96,314942,4,33,2,9.89824603080334e-07,0,1,4.75029879629299e-06,NA,NA,NA,NA,NA,NA
